id,l,t,r,b
1781,552.43,13.017,641.214,229.567
1781,617.96,373.65,640.281,428.093
1781,50.743,27.429,88.229,118.858
1781,43.429,-1.8286,80.915,89.6
1781,388.15,-2.3704,436.743,116.15
1781,65.371,12.8,102.857,104.229
1781,617.96,290.86,640.281,345.303
1781,587.05,306.89,618.707,384.103
1781,67.75,203,88.25,253.0
1781,515.48,245.66,568.431,374.81
1781,484.21,-3.3684,553.263,165.052
1781,578.78,303.93,601.101,358.373
1781,465.58,177.57,487.901,232.013
1781,565.05,158.32,634.103,326.74
1781,391.56,234.21,413.881,288.653
1781,143.5,190,184.5,290.0
1781,195.75,207,216.25,257.0
1781,129.47,208.19,161.127,285.403
1781,549.95,294.55,581.607,371.763
1781,334.97,16.34,357.291,70.783
1781,83.75,199,104.25,249.0
1781,579.75,331,600.25,381.0
1781,519.75,215,540.25,265.0
1781,531.75,147,552.25,197.0
1781,183.75,211,204.25,261.0
1781,471.75,23,492.25,73.0
1781,26.526,32,61.052,116.211
1781,314.98,-1.5422,346.637,75.671
1781,483.75,175,504.25,225.0
1781,443.75,259,464.25,309.0
1781,419.75,203,440.25,253.0
1781,403.51,8.4396,461.111,148.93
1781,-0.84211,239.16,68.211,407.58
1781,360.65,7.7576,413.601,136.908
1781,503.75,171,524.25,221.0
1781,103.75,135,124.25,185.0
1781,527.75,207,548.25,257.0
1781,-0.38647,109.49,31.271,186.703
1781,403.75,243,424.25,293.0
1781,374.15,242.93,396.471,297.373
1781,539.85,225.19,588.443,343.71
1781,527.75,135,548.25,185.0
1781,599.42,294.55,631.077,371.763
1781,117.28,3.2681,139.601,57.711
1781,327.34,208.19,358.997,285.403
1781,147.75,103,168.25,153.0
1781,87.158,18.526,121.684,102.737
1781,376.84,180.21,411.366,264.421
1781,516.15,-3.0843,579.295,150.926
1781,343.16,207.16,377.686,291.371
1781,457.2,263.71,488.857,340.923
1782,379.12,219.23,408.132,289.991
1782,-0.54795,-2.188,44.349,107.312
1782,-0.38647,245.2,31.271,322.413
1782,33.263,-1.6842,67.789,82.527
1782,559,172,641.0,372.0
1782,175.75,231,196.25,281.0
1782,207.75,207,228.25,257.0
1782,543.01,260.38,587.907,369.88
1782,595.62,312.89,640.517,422.39
1782,79.75,27,100.25,77.0
1782,419.75,227,440.25,277.0
1782,552.43,13.017,641.214,229.567
1782,165.17,225.5,187.491,279.943
1782,511,-4,593.0,196.0
1782,141.84,208.19,173.497,285.403
1782,11.981,245.2,43.638,322.413
1782,79.75,199,100.25,249.0
1782,229.51,161.96,336.85,423.77
1782,399.5,-2,440.5,98.0
1782,43.429,27.429,80.915,118.858
1782,475.75,-1.5422,507.407,75.671
1782,215.75,211,236.25,261.0
1782,400.27,234.21,422.591,288.653
1782,173.88,208.07,196.201,262.513
1782,103.75,-1,124.25,49.0
1782,492.39,4.2431,521.402,75.004
1782,134.32,240.84,168.846,325.051
1782,500.41,168.85,522.731,223.293
1782,7.75,227,28.25,277.0
1782,21.486,12.8,58.972,104.229
1782,533.49,137.14,570.976,228.569
1782,376.44,-2.188,421.337,107.312
1782,120.84,207.16,155.366,291.371
1782,23.846,181.98,86.991,335.99
1782,423.5,-2,464.5,98.0
1782,91.75,-1,112.25,49.0
1782,182.59,203.71,204.911,258.153
1782,-0.42105,106.11,34.105,190.321
1782,69.388,11.983,91.709,66.426
1782,407.73,53.976,439.387,131.189
1782,88.13,201.42,114.784,266.431
1782,491.37,38.737,525.896,122.948
1782,466.02,175.03,490.417,234.534
1782,195.65,203.71,217.971,258.153
1782,439.5,-2,480.5,98.0
1782,519.5,254,560.5,354.0
1782,475.75,29.301,507.407,106.514
1782,327.34,208.19,358.997,285.403
1782,463.38,-1.5422,495.037,75.671
1782,79.75,-1,100.25,49.0
1782,469.57,134.17,501.227,211.383
1782,519.03,214.36,550.687,291.573
1782,376.84,180.21,411.366,264.421
1782,419.75,203,440.25,253.0
1782,343.16,207.16,377.686,291.371
1782,431.5,222,472.5,322.0
1782,423.5,46,464.5,146.0
1782,-0.5,54,40.5,154.0
1782,350.32,-2.5859,403.271,126.564
1782,135.75,95,156.25,145.0
1782,411.75,203,432.25,253.0
1782,562.74,312.69,600.226,404.119
1782,443.75,183,464.25,233.0
1783,6.8571,-1.8286,44.343,89.6
1783,213.06,208.07,235.381,262.513
1783,552.43,186.58,641.214,403.13
1783,-0.42105,240.84,34.105,325.051
1783,203.75,207,224.25,257.0
1783,169.56,219.23,198.572,289.991
1783,369.82,-2.8132,427.421,137.677
1783,409.14,-1.8286,446.626,89.6
1783,385.13,227.42,409.527,286.924
1783,33.263,-1.6842,67.789,82.527
1783,587.74,-2.5859,640.691,126.564
1783,228.06,184.89,325.643,422.9
1783,619.75,151,640.25,201.0
1783,511.5,-2,552.5,98.0
1783,46.737,-1.6842,81.263,82.527
1783,535.5,134,576.5,234.0
1783,419.75,223,440.25,273.0
1783,60.211,-1.6842,94.737,82.527
1783,160.82,225.5,183.141,279.943
1783,134.32,207.16,168.846,291.371
1783,95.75,-1,116.25,49.0
1783,61.449,165.01,93.106,242.223
1783,431.5,222,472.5,322.0
1783,-0.45714,27.429,37.029,118.858
1783,322.95,207.16,357.476,291.371
1783,479.5,22,520.5,122.0
1783,183.75,207,204.25,257.0
1783,567.75,135,588.25,185.0
1783,580.87,103.33,612.527,180.543
1783,419.75,203,440.25,253.0
1783,-0.27211,221.14,22.049,275.583
1783,87.75,-1,108.25,49.0
1783,120.84,207.16,155.366,291.371
1783,396.11,219.23,425.122,289.991
1783,527.02,244.75,584.621,385.24
1783,51.973,199.35,74.294,253.793
1783,383.75,211,404.25,261.0
1783,496.91,-1.8286,534.396,89.6
1783,135.65,245.2,167.307,322.413
1783,469.93,177.57,492.251,232.013
1783,287.75,167,308.25,217.0
1783,150.57,243.01,177.224,308.021
1783,350.32,-2.5859,403.271,126.564
1783,527.75,207,548.25,257.0
1783,419.75,59,440.25,109.0
1783,619.75,103,640.25,153.0
1783,130.34,94.774,152.661,149.217
1783,463.38,4.6265,495.037,81.839
1783,195.75,203,216.25,253.0
1783,-0.54795,76.581,44.349,186.081
1783,21.497,190.64,43.818,245.083
1783,483.75,183,504.25,233.0
1783,73.816,165.01,105.473,242.223
1783,15.75,223,36.25,273.0
1783,498.11,254.32,532.636,338.531
1783,594.34,140.02,623.352,210.781
1783,13.053,247.58,47.579,331.791
1783,23.75,227,44.25,277.0
1783,31.75,227,52.25,277.0
1783,563.75,119,584.25,169.0
1783,444.21,18.526,478.736,102.737
1783,61.561,203.61,85.958,263.114
1783,447.5,46,488.5,146.0
1783,92.367,202.02,124.024,279.233
1783,565.47,-1.6842,599.996,82.527
1783,166.25,203.61,190.647,263.114
1783,50.743,27.429,88.229,118.858
1783,540.8,-1.8286,578.286,89.6
1783,427.75,67,448.25,117.0
1783,378.5,238.57,400.821,293.013
1783,426.28,4.6265,457.937,81.839
1783,451.01,-1.5422,482.667,75.671
1783,443.75,-1,464.25,49.0
1784,203.75,207,224.25,257.0
1784,559,204,641.0,404.0
1784,30.531,-1.5422,62.188,75.671
1784,211.75,211,232.25,261.0
1784,-0.5,-2,40.5,98.0
1784,376.84,213.89,411.366,298.101
1784,160.46,202.97,197.946,294.399
1784,46.737,-1.6842,81.263,82.527
1784,409.14,-1.8286,446.626,89.6
1784,-0.3252,258.6,26.329,323.611
1784,559,-4,641.0,196.0
1784,71.75,199,92.25,249.0
1784,513.61,-1.1907,538.007,58.313
1784,-0.27211,221.14,22.049,275.583
1784,525.81,245.66,578.761,374.81
1784,385.21,-2.188,430.107,107.312
1784,228.06,184.89,325.643,422.9
1784,559,92,641.0,292.0
1784,391.5,190,432.5,290.0
1784,479.5,14,520.5,114.0
1784,528.74,-3.6571,603.953,179.793
1784,347.75,-1,368.25,49.0
1784,419.75,227,440.25,277.0
1784,129.47,214.36,161.127,291.573
1784,-0.5,86,40.5,186.0
1784,219.75,207,240.25,257.0
1784,79.75,195,100.25,245.0
1784,423.77,-1.8286,461.256,89.6
1784,9.6774,214.63,62.628,343.78
1784,469.73,4.2431,498.742,75.004
1784,518.32,133.05,552.846,217.261
1784,148.02,202.02,179.677,279.233
1784,455.75,19,476.25,69.0
1784,496.91,27.429,534.396,118.858
1784,287.75,167,308.25,217.0
1784,360.65,-2.5859,413.601,126.564
1784,61.449,-1.5422,93.106,75.671
1784,503.75,-1,524.25,49.0
1784,191.75,207,212.25,257.0
1784,51.75,203,72.25,253.0
1784,543.5,126,584.5,226.0
1784,415.75,67,436.25,117.0
1784,63.75,195,84.25,245.0
1784,117.1,214.36,148.757,291.573
1784,359.5,190,400.5,290.0
1784,47.5,30,88.5,130.0
1784,471.75,179,492.25,229.0
1784,530.88,212.43,553.201,266.873
1784,83.75,83,104.25,133.0
1784,500.41,168.85,522.731,223.293
1784,73.816,-1.5422,105.473,75.671
1784,483.75,235,504.25,285.0
1784,451.75,263,472.25,313.0
1784,496.05,282.14,518.371,336.583
1784,322.28,-1.2995,348.934,63.711
1784,322.95,207.16,357.476,291.371
1784,-0.38647,171.18,31.271,248.393
1784,431.75,195,452.25,245.0
1784,488.12,121.83,519.777,199.043
1784,491.75,267,512.25,317.0
1784,470.78,279.81,495.177,339.314
1784,86.184,202.02,117.841,279.233
1784,120,273.36,208.784,489.91
1784,423.75,203,444.25,253.0
1785,208.71,208.07,231.031,262.513
1785,383,220.53,414.657,297.743
1785,160.98,227.41,187.634,292.421
1785,559,204,641.0,404.0
1785,531.79,274.53,566.316,358.741
1785,426.28,-1.5422,457.937,75.671
1785,559,-4,641.0,196.0
1785,-0.38647,-1.5422,31.271,75.671
1785,583.16,154.73,640.761,295.22
1785,24.348,-1.5422,56.005,75.671
1785,413.91,-1.5422,445.567,75.671
1785,47.619,3.2681,69.94,57.711
1785,71.75,199,92.25,249.0
1785,11.981,-1.5422,43.638,75.671
1785,199.75,207,220.25,257.0
1785,527.75,-1,548.25,49.0
1785,533.49,122.51,570.976,213.939
1785,224.31,168.59,352.65,481.62
1785,444.83,-1.5422,476.487,75.671
1785,-0.84211,171.79,68.211,340.21
1785,423.75,227,444.25,277.0
1785,55.75,11,76.25,61.0
1785,535.24,208.07,557.561,262.513
1785,397.05,207.16,431.576,291.371
1785,109.26,202.97,146.746,294.399
1785,471.75,179,492.25,229.0
1785,148.02,202.02,179.677,279.233
1785,487.5,14,528.5,114.0
1785,391.5,-2,432.5,98.0
1785,180.52,203.61,204.917,263.114
1785,63.75,199,84.25,249.0
1785,79.75,79,100.25,129.0
1785,427.75,71,448.25,121.0
1785,551.75,315,572.25,365.0
1785,358.6,-2.8132,416.201,137.677
1785,265.51,140.34,297.167,217.553
1785,166.25,208.37,190.647,267.874
1785,-0.5,30,40.5,130.0
1785,518.86,115.2,556.346,206.629
1785,535.5,-2,576.5,98.0
1785,129.47,214.36,161.127,291.573
1785,376.81,195.86,408.467,273.073
1785,-0.38647,109.49,31.271,186.703
1785,87.75,139,108.25,189.0
1785,423.75,59,444.25,109.0
1785,423.75,203,444.25,253.0
1785,551.5,118,592.5,218.0
1785,59.75,-1,80.25,49.0
1785,415.75,199,436.25,249.0
1785,504.23,5.4857,541.716,96.915
1785,55.75,131,76.25,181.0
1785,431.75,195,452.25,245.0
1785,339.71,208.19,371.367,285.403
1785,511.54,254.17,549.026,345.599
1785,495.75,267,516.25,317.0
1785,91.75,75,112.25,125.0
1785,141.84,220.53,173.497,297.743
1785,370.63,214.36,402.287,291.573
1785,75.75,-1,96.25,49.0
1785,559,284,641.0,484.0
1785,463.38,-1.5422,495.037,75.671
1785,518.32,25.263,552.846,109.474
1785,479.75,231,500.25,281.0
1785,331.54,-3.0843,394.685,150.926
1785,111,252,193.0,452.0
1786,383,220.53,414.657,297.743
1786,160.82,229.86,183.141,284.303
1786,-0.45714,-1.8286,37.029,89.6
1786,599.5,198,640.5,298.0
1786,577.69,256,640.835,410.01
1786,33.263,-1.6842,67.789,82.527
1786,203.75,211,224.25,261.0
1786,559,-4,641.0,196.0
1786,18.164,-1.5422,49.821,75.671
1786,420.1,-1.5422,451.757,75.671
1786,426.28,202.02,457.937,279.233
1786,401.55,214.36,433.207,291.573
1786,583.16,120.97,640.761,261.46
1786,213.06,203.71,235.381,258.153
1786,492.44,-2.3704,541.033,116.15
1786,546.45,256,599.401,385.15
1786,224.31,168.59,352.65,481.62
1786,447.08,-1.4144,476.092,69.347
1786,67.75,83,88.25,133.0
1786,119.5,198,160.5,298.0
1786,436.75,-1.2995,463.404,63.711
1786,537.4,208.37,561.797,267.874
1786,535.24,-1.0894,557.561,53.354
1786,195.75,207,216.25,257.0
1786,413.91,208.19,445.567,285.403
1786,85.405,238.64,174.189,455.19
1786,399.5,-2,440.5,98.0
1786,50.743,-1.8286,88.229,89.6
1786,516.15,231.33,579.295,385.34
1786,60.211,193.68,94.737,277.891
1786,551.78,120.34,596.677,229.84
1786,499.75,267,520.25,317.0
1786,11.538,194.31,74.683,348.32
1786,378.5,208.07,400.821,262.513
1786,423.2,46.437,447.597,105.941
1786,75.75,75,96.25,125.0
1786,178.23,203.71,200.551,258.153
1786,166.25,203.61,190.647,263.114
1786,55.266,165.01,86.923,242.223
1786,347.37,-2.8132,404.971,137.677
1786,430.75,59.915,453.071,114.358
1786,383.5,-2,424.5,98.0
1786,-0.35398,219.23,28.658,289.991
1786,543.75,119,564.25,169.0
1786,565.38,206.65,628.525,360.66
1786,470.78,51.2,495.177,110.704
1786,439.5,30,480.5,130.0
1786,471.75,175,492.25,225.0
1786,141.84,202.02,173.497,279.233
1786,83.75,79,104.25,129.0
1786,444.83,158.84,476.487,236.053
1786,480.3,46.437,504.697,105.941
1786,265.51,140.34,297.167,217.553
1786,55.75,83,76.25,133.0
1786,351.5,198,392.5,298.0
1786,503.75,167,524.25,217.0
1786,577.69,330.02,640.835,484.03
1786,187.75,207,208.25,257.0
1786,483.75,231,504.25,281.0
1786,535.75,119,556.25,169.0
1786,103.75,167,124.25,217.0
1787,199.75,207,220.25,257.0
1787,389.92,227.41,416.574,292.421
1787,558.16,-3.6571,633.373,179.793
1787,595.62,286.63,640.517,396.13
1787,207.75,211,228.25,261.0
1787,152.57,224.88,181.582,295.641
1787,401.55,214.36,433.207,291.573
1787,599.5,334,640.5,434.0
1787,435.75,55,456.25,105.0
1787,605.89,220.63,640.416,304.841
1787,401.83,-1.8286,439.316,89.6
1787,35.75,3,56.25,53.0
1787,578.08,277.88,622.977,387.38
1787,160.98,206.62,187.634,271.631
1787,595.62,137.85,640.517,247.35
1787,379.51,222.21,406.164,287.221
1787,215.75,211,236.25,261.0
1787,426.28,202.02,457.937,279.233
1787,16.637,-1.4144,45.649,69.347
1787,426.39,46.843,448.711,101.286
1787,542.16,208.37,566.557,267.874
1787,418.44,222.66,442.837,282.164
1787,482.96,-2.3704,531.553,116.15
1787,111.5,198,152.5,298.0
1787,528.46,231.33,591.605,385.34
1787,56.327,-1.0894,78.648,53.354
1787,471.5,46,512.5,146.0
1787,451.01,4.6265,482.667,81.839
1787,511.5,254,552.5,354.0
1787,239,188,321.0,388.0
1787,599.5,102,640.5,202.0
1787,179.75,207,200.25,257.0
1787,359.75,15,380.25,65.0
1787,43.265,-1.0894,65.586,53.354
1787,427.75,23,448.25,73.0
1787,119.75,87,140.25,137.0
1787,543.5,94,584.5,194.0
1787,438.65,-1.5422,470.307,75.671
1787,141.84,202.02,173.497,279.233
1787,-0.35398,-1.4144,28.658,69.347
1787,539.75,-1,560.25,49.0
1787,384.72,-1.2995,411.374,63.711
1787,187.75,207,208.25,257.0
1787,12.632,185.26,81.685,353.68
1787,444.83,66.313,476.487,143.526
1787,471.75,155,492.25,205.0
1787,4.0816,229.86,26.403,284.303
1787,135.65,220.53,167.307,297.743
1787,205.06,303.54,280.273,486.99
1787,63.75,79,84.25,129.0
1787,567.5,262,608.5,362.0
1787,463.38,-1.5422,495.037,75.671
1787,5.7971,16.964,37.454,94.177
1787,-0.3252,185.83,26.329,250.841
1787,111.75,135,132.25,185.0
1787,107.37,240.84,141.896,325.051
1787,387.75,207,408.25,257.0
1787,227.75,207,248.25,257.0
1787,515.75,171,536.25,221.0
1787,374.15,242.93,396.471,297.373
1787,279.75,155,300.25,205.0
1787,471.75,275,492.25,325.0
1787,475.75,179,496.25,229.0
1787,113.43,260.74,211.013,498.75
1787,565.47,126.32,599.996,210.531
1787,79.75,75,100.25,125.0
1787,375.75,-1,396.25,49.0
1787,419.75,251,440.25,301.0
1787,482.99,264.71,505.311,319.153
1787,450.95,38.737,485.476,122.948
1787,128.18,70.251,152.577,129.755
1787,287.07,155.78,309.391,210.223
1788,207.75,211,228.25,261.0
1788,199.75,211,220.25,261.0
1788,147.79,207.16,182.316,291.371
1788,547.75,215,568.25,265.0
1788,383,214.36,414.657,291.573
1788,605.89,-1.6842,640.416,82.527
1788,577.69,256,640.835,410.01
1788,430.74,-1.6842,465.266,82.527
1788,399.5,-2,440.5,98.0
1788,435.75,51,456.25,101.0
1788,399.5,198,440.5,298.0
1788,528.46,243.66,591.605,397.67
1788,617.96,86.06,640.281,140.503
1788,444.21,-1.6842,478.736,82.527
1788,215.75,207,236.25,257.0
1788,605.89,153.26,640.416,237.471
1788,539.59,-1.0894,561.911,53.354
1788,613.66,367.76,640.314,432.771
1788,501.93,-2.3704,550.523,116.15
1788,-0.5,-2,40.5,98.0
1788,182.59,203.71,204.911,258.153
1788,577.69,194.31,640.835,348.32
1788,224.31,168.59,352.65,481.62
1788,131.2,202.97,168.686,294.399
1788,464.42,-1.6842,498.946,82.527
1788,443.75,55,464.25,105.0
1788,619.75,55,640.25,105.0
1788,103.5,198,144.5,298.0
1788,27.75,3,48.25,53.0
1788,114.11,240.84,148.636,325.051
1788,119.75,79,140.25,129.0
1788,486.73,26.873,515.742,97.634
1788,552.65,-1.0894,574.971,53.354
1788,572.21,126.32,606.736,210.531
1788,475.75,171,496.25,221.0
1788,159.5,222,200.5,322.0
1788,443.75,175,464.25,225.0
1788,148.02,72.482,179.677,149.695
1788,424.42,207.91,453.432,278.671
1788,265.51,140.34,297.167,217.553
1788,471.75,71,492.25,121.0
1788,584.69,137.14,622.176,228.569
1788,-0.5,78,40.5,178.0
1788,-0.2974,217.9,24.1,277.404
1788,379.51,243.01,406.164,308.021
1788,389.18,183.52,420.837,260.733
1788,547.75,159,568.25,209.0
1788,107.75,79,128.25,129.0
1788,553.08,243.66,616.225,397.67
1788,477.89,240.84,512.416,325.051
1788,455.75,63,476.25,113.0
1788,575.75,179,596.25,229.0
1788,359.75,7,380.25,57.0
1788,387.21,-1.0894,409.531,53.354
1788,5.7971,183.52,37.454,260.733
1788,435.75,79,456.25,129.0
1788,464.42,247.58,498.946,331.791
1788,482.99,168.85,505.311,223.293
1788,565.38,9.253,628.525,163.263
1788,52.045,-1.1907,76.442,58.313
1788,599.31,122.51,636.796,213.939
1788,517.82,164.49,540.141,218.933
1788,495.5,46,536.5,146.0
1788,479.75,67,500.25,117.0
1788,463.75,171,484.25,221.0
1788,421.14,45.482,447.794,110.493
1788,519.75,295,540.25,345.0
1788,555.75,223,576.25,273.0
1789,577.69,256,640.835,410.01
1789,195.65,203.71,217.971,258.153
1789,147.79,213.89,182.316,298.101
1789,399.5,198,440.5,298.0
1789,383,214.36,414.657,291.573
1789,439.46,46.843,461.781,101.286
1789,558.16,-3.6571,633.373,179.793
1789,551.75,215,572.25,265.0
1789,207.75,211,228.25,261.0
1789,577.69,83.277,640.835,237.287
1789,432.46,4.6265,464.117,81.839
1789,488.12,23.133,519.777,100.346
1789,103.5,198,144.5,298.0
1789,67.75,135,88.25,185.0
1789,430.75,46.843,453.071,101.286
1789,224.31,168.59,352.65,481.62
1789,540.77,243.66,603.915,397.67
1789,21.497,3.2681,43.818,57.711
1789,-0.45714,181.03,37.029,272.459
1789,501.93,-2.3704,550.523,116.15
1789,215.75,203,236.25,253.0
1789,127.5,198,168.5,298.0
1789,439.75,71,460.25,121.0
1789,5.7971,16.964,37.454,94.177
1789,107.75,79,128.25,129.0
1789,160.46,202.97,197.946,294.399
1789,411.75,47,432.25,97.0
1789,420.1,-1.5422,451.757,75.671
1789,389.18,183.52,420.837,260.733
1789,416.46,202.97,453.946,294.399
1789,444.83,-1.5422,476.487,75.671
1789,479.75,63,500.25,113.0
1789,457.68,5.0526,492.206,89.264
1789,475.75,175,496.25,225.0
1789,559.75,219,580.25,269.0
1789,479.5,238,520.5,338.0
1789,463.5,238,504.5,338.0
1789,148.02,72.482,179.677,149.695
1789,-0.35398,4.2431,28.658,75.004
1789,95,236,177.0,436.0
1789,11.538,194.31,74.683,348.32
1789,617.96,225.5,640.281,279.943
1789,545.26,-1.6842,579.786,82.527
1789,483.75,171,504.25,221.0
1789,450.95,38.737,485.476,122.948
1789,375.75,11,396.25,61.0
1789,209.86,391.66,254.757,501.16
1789,355.75,7,376.25,57.0
1789,545.26,160,579.786,244.211
1789,262.32,133.05,296.846,217.261
1789,36.715,-1.5422,68.372,75.671
1789,511.58,153.26,546.106,237.471
1789,114.15,81.868,140.804,146.879
1789,363.75,7,384.25,57.0
1789,359.5,198,400.5,298.0
1789,500.41,164.49,522.731,218.933
1789,491.37,52.211,525.896,136.422
1789,280.65,144.24,307.304,209.251
1790,203.75,207,224.25,257.0
1790,383.58,213.89,418.106,298.101
1790,141.05,207.16,175.576,291.371
1790,195.75,207,216.25,257.0
1790,438.65,-1.5422,470.307,75.671
1790,399.5,198,440.5,298.0
1790,595.62,277.88,640.517,387.38
1790,211.75,207,232.25,257.0
1790,442.23,41.674,466.627,101.178
1790,119.5,198,160.5,298.0
1790,427.96,-1.1907,452.357,58.313
1790,15.75,-1,36.25,49.0
1790,605.89,146.53,640.416,230.741
1790,-0.25,-1,20.25,49.0
1790,7.75,3,28.25,53.0
1790,427.75,227,448.25,277.0
1790,-0.27211,203.71,22.049,258.153
1790,619.75,-1,640.25,49.0
1790,222,120,386.0,520.0
1790,582.44,165.04,609.094,230.051
1790,483.75,171,504.25,221.0
1790,178.23,203.71,200.551,258.153
1790,432.71,51.2,457.107,110.704
1790,503.5,6,544.5,106.0
1790,95.89,199.11,140.787,308.61
1790,439.75,79,460.25,129.0
1790,451.01,66.313,482.667,143.526
1790,464.42,-1.6842,498.946,82.527
1790,450.95,-1.6842,485.476,82.527
1790,61.639,245.55,168.979,507.36
1790,389.18,183.52,420.837,260.733
1790,475.75,171,496.25,221.0
1790,401.55,16.964,433.207,94.177
1790,375.5,6,416.5,106.0
1790,153.14,210.29,190.626,301.719
1790,488.12,23.133,519.777,100.346
1790,104.22,77.345,126.541,131.788
1790,559.75,231,580.25,281.0
1790,552.65,208.07,574.971,262.513
1790,447.75,175,468.25,225.0
1790,553.08,256,616.225,410.01
1790,469.57,35.47,501.227,112.683
1790,51.973,-1.0894,74.294,53.354
1790,607.75,211,628.25,261.0
1790,119.75,83,140.25,133.0
1790,539.75,263,560.25,313.0
1790,593.24,90.988,624.897,168.201
1790,617.96,356.22,640.281,410.663
1790,543.95,155.78,566.271,210.223
1790,552,112.84,586.526,197.051
1790,370.63,214.36,402.287,291.573
1790,49.082,263.71,80.739,340.923
1790,513.61,270.29,538.007,329.794
1790,451.01,35.47,482.667,112.683
1790,599.5,238,640.5,338.0
1790,575.5,-2,616.5,98.0
1790,495.75,151,516.25,201.0
1790,479.75,155,500.25,205.0
1790,83.75,167,104.25,217.0
1790,619.75,83,640.25,133.0
1790,500.41,160.14,522.731,214.583
1790,187.75,207,208.25,257.0
1790,423.75,39,444.25,89.0
1790,585.68,126.32,620.206,210.531
1790,495.5,38,536.5,138.0
1790,603.75,199,624.25,249.0
1790,499.19,268.99,525.844,334.001
1790,426.39,199.35,448.711,253.793
1790,545.26,-1.6842,579.786,82.527
1790,108.57,90.417,130.891,144.86
1790,531.75,3,552.25,53.0
1790,67.75,43,88.25,93.0
1790,55.75,75,76.25,125.0
1790,191,316,273.0,516.0
1790,24.348,263.71,56.005,340.923
1790,23.494,189.32,47.891,248.824
1790,558.74,-1.6842,593.266,82.527
1791,204.35,208.07,226.671,262.513
1791,195.65,208.07,217.971,262.513
1791,443.81,42.485,466.131,96.928
1791,138.51,202.97,175.996,294.399
1791,436.75,-1.2995,463.404,63.711
1791,381.29,173.25,434.241,302.4
